Composite.Element.REF	TCGA-OR-A5J2-01	TCGA-PA-A5YG-01	TCGA-OR-A5JV-01	TCGA-OR-A5JT-01	TCGA-OR-A5JR-01	TCGA-OR-A5JP-01	TCGA-OR-A5J6-01	TCGA-OR-A5J8-01	TCGA-OR-A5J3-01	TCGA-OR-A5J9-01	TCGA-OR-A5J7-01	TCGA-OR-A5K1-01	TCGA-OR-A5JY-01	TCGA-OR-A5JS-01	TCGA-OR-A5K6-01	TCGA-OR-A5K8-01	TCGA-OR-A5K3-01	TCGA-OR-A5JA-01	TCGA-OR-A5K0-01	TCGA-OR-A5K5-01	TCGA-OR-A5K4-01	TCGA-OR-A5JW-01	TCGA-OR-A5KU-01	TCGA-OR-A5KO-01	TCGA-OR-A5LS-01	TCGA-OR-A5LT-01	TCGA-OR-A5LG-01	TCGA-OR-A5LN-01	TCGA-OR-A5LO-01	TCGA-OR-A5LP-01	TCGA-OR-A5LK-01	TCGA-OR-A5LJ-01	TCGA-OR-A5LD-01	TCGA-OR-A5LL-01	TCGA-OR-A5LM-01	TCGA-OR-A5KZ-01	TCGA-OR-A5KY-01	TCGA-OR-A5KX-01	TCGA-OR-A5KW-01	TCGA-OR-A5LH-01	TCGA-PK-A5H8-01	TCGA-PK-A5HA-01	TCGA-OU-A5PI-01	TCGA-OR-A5JZ-01	TCGA-PK-A5H9-01
SRSF1|SF2	-1.2526615	-1.168498976	-1.157919337	-1.41655374	-1.380662284	-1.407448551	-1.122005365	-1.563361671	-1.4716621	-1.379355215	-1.279266232	-1.387498423	-1.244309344	-1.433293661	-1.47663624	-1.315079919	-1.127571024	-1.414715275	-1.370338091	-1.468008316	-1.228003822	-1.40442883	-1.160952839	-1.577708849	-1.231153645	-1.450019142	-1.269278007	-1.361525375	-1.291378666	-1.070485379	-1.340551267	-1.351765329	-1.358712849	-1.500392568	-1.345989979	-1.374140707	-1.282971613	-1.402838478	-1.445995212	-1.069208008	-1.344350634	-1.322727945	-1.401667156	-1.31853856	-1.321285199
WWTR1|TAZ	0.178922579	-0.093528783	0.142440306	0.293550326	0.044885046	0.020783026	-0.031372801	0.229200372	-0.057008105	0.028330758	0.088244707	0.04501885	0.107210325	0.117424181	0.24411332	-0.015589702	0.04277673	-0.12955234	0.064543707	0.189362417	0.131647396	-0.043316642	0.211616974	0.046768317	0.108559668	0.004283061	0.119491829	0.058138337	0.048356867	0.020194433	0.102555695	0.183446529	0.228425967	0.240574521	-0.026696759	0.39711938	-0.003247972	0.093696283	0.013499247	0.071693255	-0.019364126	0.035004818	0.195068339	0.143211279	0.044411485
TIGAR|TIGAR	0.721071453	0.107899843	0.203190003	0.657013601	0.185294596	0.425087606	-0.280547045	0.710842099	0.523741723	0.437746814	0.438126911	0.240406939	0.713432038	0.86982352	0.546178113	0.361521672	0.262107222	0.32678518	0.515786125	0.69500199	0.365432704	0.37444381	1.051780351	0.331237273	0.62725672	0.522735241	0.276023446	0.437852575	0.659922355	0.228850262	0.536110944	0.54291817	0.657080162	0.354834879	0.569156044	1.073773356	0.364817615	0.499295481	0.472395513	0.398790427	0.60246067	0.522828096	0.739183034	0.500081463	0.410518133
TGM2|Transglutaminase	-0.679862953	-0.825634561	1.597104861	1.024502575	-0.478125774	-0.956780661	-0.5794124	-1.158754456	-0.744113583	-0.690319177	-1.016565598	-0.244809759	-0.169008338	-0.217608491	-0.617598295	-1.073518138	-0.850947074	-0.989915604	-0.514482152	-0.70379187	-0.336793731	-0.920771829	1.007625572	-0.959215736	-0.806565592	-0.882914686	-0.963345675	-0.822561523	-0.701575587	-0.56305603	-0.674143808	-0.699676688	-0.608819732	-0.947351299	-0.625881866	0.056362174	-0.653532144	-1.040834928	-0.728592328	-0.80288343	-0.73611531	-0.61227925	-0.832644633	-0.230564828	-1.080214251
TFRC|TFRC	0.266572373	0.129228517	1.567114643	0.027566625	0.908420293	0.981416845	0.357663362	1.2906776	0.526290357	-0.426009196	1.432928386	0.4835017	3.065602102	2.080107983	0.405668744	0.608081522	0.255882586	1.988621001	0.387301972	2.347069487	1.776789162	0.466961861	0.132388675	2.438472825	0.033764068	0.024208095	2.102651546	1.344810491	0.853338181	0.572662537	0.442614903	3.563486605	1.059402062	1.612450344	0.47098938	2.277070704	2.486925585	-0.118963682	1.509959633	-0.085360513	0.991205104	0.146863571	0.654248725	0.443193093	1.518234333
TSC1|TSC1	2.247964056	1.111878153	2.006302129	1.505480149	1.308179527	2.019860704	1.362171952	2.261606357	1.400538221	2.184180056	2.078862673	1.408848544	2.002005175	1.756808146	2.181845403	1.638747029	1.72142097	1.789128421	2.417933469	2.205037226	1.904826285	1.348761534	1.297663188	2.045662215	1.824270731	1.664298812	1.936238338	1.745070882	1.684598713	1.554868031	1.391337553	2.052894947	2.523352539	2.026725729	1.59685246	2.289722807	1.801097115	1.639473486	1.538631906	1.3240297	2.03767361	1.666580715	2.059479748	1.411011692	2.171546208
TSC2|Tuberin_pT1462	-0.387758737	-0.698576875	-0.269148902	-0.110652577	-0.035715784	-0.164321495	-0.56160593	-0.327904216	0.039268279	-0.193979759	-0.383940668	-0.08560146	-0.654916705	-0.418295487	-0.00731863	0.017565497	-0.335215588	0.084327876	-0.396356617	-0.216132202	-0.226164752	-0.174344958	-0.246226461	0.18404146	-0.440065207	-0.029211498	0.030218997	-0.192036218	-0.423134393	-0.508194673	-0.271251836	-0.616074692	-0.340964454	0.228182128	-0.579409354	-0.451611635	-0.041360706	-0.325915273	-0.250546825	-0.332395497	-0.461282762	-0.01962999	-0.447307369	-0.099921546	0.200510019
VHL|VHL	-0.315257629	0.696737719	-0.301020638	-0.481248623	-0.336561454	-0.573386616	0.754417026	-2.724897283	-1.239580226	-1.089890918	-1.11580816	-0.424569706	-0.748660992	-1.254613703	-1.18273468	-0.512589591	-0.278445973	-0.132944475	-1.409281493	-1.723188192	-0.912038825	-0.926544133	-1.406728847	-0.543295218	-0.474336801	-1.0798356	0.125703387	-0.570547547	-0.833586858	0.481656839	-0.639672564	-0.965917949	-0.790253959	-1.366401312	-0.863810109	-0.012903952	-1.116982696	-0.806316153	-1.243565541	-0.104312844	0.308008724	-0.419482996	-1.25806215	-0.401755563	-0.419999984
XBP1|XBP1	-0.512999425	-0.296443923	-0.467709627	-0.7118328	-0.500973103	-0.637915924	-0.192204643	-1.383707851	-0.992099827	-0.56524382	-0.82581279	-0.644962534	-0.865931222	-0.949712412	-0.852964262	-0.737761508	-0.575598912	-0.91797966	-1.023914403	-0.779791599	-0.505317884	-0.889081973	-0.72093903	-1.030489875	-0.7188949	-0.769262517	-0.577780218	-0.563603665	-0.734467132	-0.38243221	-0.661763556	-0.698482613	-0.418676915	-1.119975315	-0.917294906	-1.03241785	-0.885656011	-0.590204886	-0.943051285	-0.369901685	-0.652523754	-0.718212585	-0.787222366	-0.589882298	-0.778244266
TUBA1B|Acetyl-a-Tubulin-Lys40	2.484682469	1.362634622	2.223628897	2.753701746	3.03990989	2.979405609	3.268811837	2.146914797	2.178896484	2.329566936	2.182383182	1.874487002	2.949240155	3.075066544	1.854079588	1.409703283	1.846066826	2.13964353	2.398478863	3.455718839	4.587181729	2.106576254	1.263430811	1.925311539	3.67851213	2.679834515	1.456268358	3.301869039	1.115117268	2.183991594	3.121350253	1.5118388	1.84803514	3.394153003	2.206997809	1.765914519	1.058617596	3.053583246	0.591120492	3.716246691	2.860164425	2.89809958	1.086065027	3.370450281	2.397496568
SQSTM1|p62-LCK-ligand	0.973714748	1.041686791	1.070943167	0.838409353	0.973489089	0.741891763	0.296354936	1.018250921	0.796246027	0.161260689	1.125279523	0.483712509	0.928052933	0.777834637	0.130248417	0.482544625	0.801110213	0.294345107	0.354990337	0.62956023	0.626408278	-0.021246778	0.111039082	0.634443857	0.857104294	1.175258785	0.991163055	1.272437899	0.875090087	1.513268091	1.131596571	1.154797516	0.490916844	0.915425517	0.555720286	0.214113982	0.459475401	0.850226764	0.326854472	0.739594631	0.096745628	1.898653715	0.326653727	0.620667983	-0.306863687
YWHAB|14-3-3_beta	-0.330586152	-0.357254852	-0.236244033	-0.337844872	-0.439144981	-0.526610293	-0.359494076	-0.625787277	-0.619359538	-0.447240605	-0.532641945	-0.405978385	-0.441695172	-0.398303952	-0.497020072	-0.458770131	-0.346437978	-0.610784997	-0.640528271	-0.568180092	-0.284768222	-0.502010441	-0.42818843	-0.670067186	-0.431302811	-0.492772787	-0.408089168	-0.420865365	-0.492075033	-0.334435928	-0.432561098	-0.52564535	-0.343496691	-0.558030879	-0.448573215	-0.526068611	-0.516968037	-0.401945476	-0.583099578	-0.419134025	-0.440807464	-0.375970115	-0.476466295	-0.368165406	-0.522734165
YWHAZ|14-3-3_zeta	0.906543247	0.151834183	0.872918746	0.691134634	0.884969343	0.608709462	0.582740606	0.477452168	0.858405749	1.022165857	0.96019768	0.754515223	0.715937245	1.467850989	0.872257675	0.453617559	0.34970207	1.012444128	0.534513624	1.10292442	1.422081656	0.526683852	0.747416706	1.329295322	0.363753088	0.525452132	0.948766148	0.881863876	1.071787477	0.487434754	0.71921815	1.479067597	0.939946793	0.808778341	0.814738509	0.97373982	0.967865485	0.730997739	1.070849776	0.85420567	0.875190843	1.43859775	0.69022654	1.150303126	0.549626676
ACVRL1|ACVRL1	-0.318719842	-0.471326487	-0.125896003	-0.222455232	-0.408125456	-0.530227789	-0.272671949	-0.298687901	-0.358220555	-0.387417758	-0.429658671	-0.459415053	-0.353875626	-0.258720934	-0.383712366	-0.514863923	-0.39001577	-0.445183909	-0.238880902	-0.350711849	-0.249352846	-0.665176858	-0.219692695	-0.727239814	-0.418316725	-0.53240887	-0.341186745	-0.317606951	-0.355877202	-0.32252237	-0.370489142	-0.502339868	-0.252276642	-0.532754365	-0.401289463	-0.381581616	-0.455598738	-0.278567081	-0.481285797	-0.304371762	-0.482945916	-0.363068727	-0.393339725	-0.304734234	-0.399089086
DIRAS3|DIRAS3	-2.154074511	-1.880672134	-1.891870638	-2.048488349	-2.204557722	-2.231326711	-1.796012163	-2.720547688	-2.460556019	-2.068015838	-2.28318619	-2.429775242	-2.254240047	-2.520554165	-2.363661388	-2.280320409	-1.959935408	-2.348207835	-2.446946817	-2.701170982	-2.36277084	-2.519246978	-2.524922202	-2.520074848	-1.933451268	-2.397369728	-2.17930822	-2.188030427	-2.127939043	-2.028731221	-2.140204113	-2.409143485	-2.135659015	-3.096097688	-2.234439541	-1.887680857	-2.433227729	-2.193939313	-2.524910763	-1.915142049	-2.286449007	-2.184552258	-2.271194019	-2.218636879	-2.286341886
ANXA1|Annexin-1	0.071476419	0.593315093	0.318993519	1.630420417	0.367352389	-0.222694545	0.906496617	0.365594722	-0.284187473	-0.39689526	-0.510190141	0.245208449	0.913172463	-0.773237085	-0.418510112	-0.090522702	0.270162944	0.527439374	-0.980960691	-0.165695749	0.157029733	-0.037818343	0.247378953	-0.588715643	-0.114622683	1.030448033	0.203626139	0.107498149	-0.269607472	0.863067099	0.405848661	-0.459590321	-0.368336044	-0.357236187	-0.254427172	-0.828280439	-0.274409669	-0.355635703	0.040306641	0.183958906	-0.170951429	-0.01715717	0.365270303	0.839965012	-0.189145151
PREX1|PREX1	-0.731556071	-0.039804485	0.514127951	-0.13316534	0.038921802	-0.708388792	0.672060357	-0.305290719	-0.736635293	-0.476454178	-0.386736029	0.292605912	-0.631185374	-1.216809581	-0.013555453	0.366501317	0.091389823	-0.11258105	-0.568298345	-0.322790957	-0.263134626	-0.458277339	-1.090212715	-0.810076939	-0.567929915	0.390842183	-0.139602323	0.256614291	-0.115878425	0.493645116	0.013749307	-0.325038069	0.285196214	-0.903250329	0.38176675	-0.751974589	-0.833959052	1.1402211	-0.015830142	0.041795167	0.067643049	-0.088130034	-0.15479232	0.113050912	0.042422002
ERCC1|ERCC1	-0.166566691	-0.08499461	-0.147234648	-0.343097667	-0.066627141	-0.308097793	-0.329417966	-0.574617973	0.266761629	0.189769069	-0.1670171	-0.072440533	-0.488093086	-0.099134058	-0.109545371	0.086695589	-0.111282765	0.01879967	-0.187054929	0.077555072	0.004047764	0.043449413	-0.616124754	0.243693302	0.14581051	0.120166988	-0.135383876	-0.292414836	-0.194146135	-0.068458767	-0.410731848	-0.731918312	-0.166299267	0.206553195	0.01638744	-0.119299211	-0.045109205	0.041458149	0.234965104	-0.413960743	0.202735204	-0.254357452	0.012413339	-0.125313293	-0.270493859
MSH2|MSH2	-0.262756334	-0.265734995	-0.40177405	-0.611020303	-0.470087465	-0.247745198	-0.221041974	-0.500226605	-0.300790242	-0.166836801	-0.220128558	-0.32421681	-0.270043407	-0.51347124	-0.339672192	-0.342065105	-0.337872377	-0.28837732	-0.093357458	-0.275885725	-0.645611874	-0.693047561	-0.798673838	0.115303876	-0.311443144	-0.582315728	-0.506059869	-0.514593708	0.072361183	-0.294629418	-0.704245273	-1.223535272	0.109635164	-0.789031532	-0.396165909	0.409150232	-0.249243549	-0.382274392	-0.269988551	-0.325465373	-0.149831805	-0.600839485	-0.493400076	-0.446708655	-0.566113224
MSH6|MSH6	0.280405091	-0.407209542	-0.367150064	-0.565427577	-0.233016538	0.350909008	-0.158105174	-0.044243736	0.037415209	0.169501075	0.510173251	0.017715153	0.567023741	0.271312642	0.117856677	-0.057929705	-0.024574342	0.246697137	0.795323869	0.666858866	-0.986395007	-0.394861061	-0.553088027	0.85504947	-0.036258194	-0.263513706	-0.305011163	-0.396563668	0.787919028	-0.26127407	-0.542598459	-0.915601368	0.532445594	-0.558106178	-0.044134072	1.449866107	0.364179962	-0.184959166	0.157812783	-0.092697426	0.781340948	-0.386079511	-0.009328187	-0.154994839	-0.214339546
DIABLO|Smac	1.111354677	0.990586774	0.801251878	1.496276989	1.402321119	0.599053212	-0.092681903	-0.273485079	0.107264868	0.989830608	-0.576272174	0.841877611	0.238595764	0.395446969	0.103847513	0.44410037	0.933931334	0.13299618	0.255893417	0.420796354	1.191285678	0.223280488	0.604010821	-0.333277037	0.518365103	0.727892312	-0.044117082	1.280332999	0.006641391	0.783699855	0.734922544	-0.179927265	0.53099445	-0.236667235	0.976060242	0.089768452	0.642750638	0.536190736	0.292137515	1.174163393	1.074505976	1.277287108	0.616529979	1.47412332	0.157979739
ADAR|ADAR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CTNNA1|alpha-Catenin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NKX2-1|TTF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CASP3|Caspase-3	3.093209858	1.081654075	2.544665165	2.840158021	2.868709751	3.265337623	1.921839348	3.241994745	2.120511628	3.566772211	2.9433544	2.403907401	2.758922125	2.169702463	3.443065191	2.714373107	1.688318874	1.916500115	3.363632498	3.837669205	2.889971574	3.156354629	3.201951416	3.319123208	1.683976414	2.883564375	2.685861366	2.809564729	3.341112818	1.496631557	2.266249159	3.459028046	3.94404661	2.429900503	3.198749201	3.965873902	3.423841871	3.230783397	3.451451921	2.360074411	2.619113824	2.48839109	3.048446143	2.456941138	2.571044352
CASP9|Caspase-9	1.036638427	0.891038244	0.998914583	1.336633242	0.955117263	1.550803808	1.162464756	1.590697303	1.870856311	1.836814555	2.362913585	1.497573374	1.513867968	0.892876125	1.846567594	1.289889662	1.521882633	2.205695643	2.350096823	2.697979565	1.38884545	1.357106545	1.392766649	1.500935133	1.215022877	1.447666036	1.507475392	1.434206764	1.448547949	1.176782763	1.218712427	1.963155087	2.225466859	1.671277309	1.656090349	1.801285404	2.472940021	1.10586292	1.760522225	1.430077738	1.245628799	1.08607881	1.334386556	1.170288849	1.328927046
PARP1|PARP1	3.022129222	0.669573538	1.68679272	1.722949117	1.369362166	2.319756348	1.172685556	2.858899136	1.656241429	1.947658482	2.000800324	1.84291959	1.900219736	2.250704705	2.735392466	1.31018163	1.007589152	2.397688572	4.085678961	2.858528994	2.117132299	0.347820117	1.596975341	2.235879366	1.820511867	1.486049151	1.703182921	1.579445207	1.722183	0.995607704	1.68973572	4.012502257	3.301074538	2.038579821	1.303212454	3.730127642	1.219706545	1.978982635	2.160831534	1.501649176	2.555982697	1.95782066	1.735313584	1.864419931	4.043066917
COPS5|JAB1	-0.689238014	-0.204664594	-0.325031294	-0.487990409	-0.74562819	-0.794694108	0.016082786	-2.171186626	-1.023649589	-0.852352368	-1.05633244	-0.876015186	-0.828920569	-1.143881652	-1.124687857	-0.92559645	-0.584544359	-0.948185014	-1.164606661	-1.432993996	-0.821371252	-1.140167951	-1.511529588	-1.34888778	-0.675323325	-1.085181024	-0.543310266	-0.827769817	-0.781819599	-0.358558262	-0.884062282	-1.112596643	-0.882477677	-1.359887883	-0.774840164	-1.445436151	-0.977783704	-1.013087871	-1.158040739	-0.577661719	-0.87572732	-0.806922918	-0.990539004	-0.722454906	-0.910172064
